symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2017-10-05 00:00:00+00:00,155.39,155.44,154.05,154.18,21032800,37.01924867,37.0311603917,36.7000145287,36.7309850051,84131200,0.0,1.0
AAPL,2017-10-06 00:00:00+00:00,155.3,155.49,154.56,154.97,16423749,36.997807571,37.0430721134,36.82151409,36.9191902078,65694996,0.0,1.0
AAPL,2017-10-09 00:00:00+00:00,155.84,156.73,155.485,155.81,16200129,37.1264541652,37.3384828113,37.0418809412,37.1193071322,64800516,0.0,1.0
AAPL,2017-10-10 00:00:00+00:00,155.9,158.0,155.1,156.055,15456331,37.1407482313,37.6410405423,36.9501606842,37.1776745685,61825324,0.0,1.0
AAPL,2017-10-11 00:00:00+00:00,156.55,156.98,155.75,155.97,16607693,37.2956006133,37.3980414198,37.1050130662,37.1574246416,66430772,0.0,1.0
AAPL,2017-10-12 00:00:00+00:00,156.0,157.37,155.7299,156.35,16045720,37.1645716747,37.490952849,37.1002245541,37.2479537265,64182880,0.0,1.0
AAPL,2017-10-13 00:00:00+00:00,156.99,157.28,156.41,156.73,16287608,37.4004237641,37.4695117499,37.2622477925,37.3384828113,65150432,0.0,1.0
AAPL,2017-10-16 00:00:00+00:00,159.88,160.0,157.65,157.9,23894630,38.0889212778,38.1175094099,37.5576584904,37.6172170989,95578520,0.0,1.0
AAPL,2017-10-17 00:00:00+00:00,160.47,160.87,159.23,159.78,18816438,38.2294795938,38.3247733673,37.9340688959,38.0650978345,75265752,0.0,1.0
AAPL,2017-10-18 00:00:00+00:00,159.76,160.71,159.6,160.42,16158659,38.0603331458,38.2866558579,38.0222156364,38.2175678721,64634636,0.0,1.0
AAPL,2017-10-19 00:00:00+00:00,155.98,157.08,155.02,156.75,42111326,37.159806986,37.4218648632,36.9311019295,37.3432475,168445304,0.0,1.0
AAPL,2017-10-20 00:00:00+00:00,156.25,157.75,155.96,156.61,23612246,37.2241302831,37.5814819338,37.1550422973,37.3098946793,94448984,0.0,1.0
AAPL,2017-10-23 00:00:00+00:00,156.17,157.69,155.5,156.89,21654461,37.2050715284,37.5671878678,37.0454544577,37.3766003207,86617844,0.0,1.0
AAPL,2017-10-24 00:00:00+00:00,157.1,157.42,156.2,156.29,17137731,37.4266295518,37.5028645707,37.2122185614,37.2336596605,68550924,0.0,1.0
AAPL,2017-10-25 00:00:00+00:00,156.41,157.55,155.27,156.91,20126554,37.2622477925,37.5338350471,36.990660538,37.3813650094,80506216,0.0,1.0
AAPL,2017-10-26 00:00:00+00:00,157.41,157.8295,156.78,157.23,16751691,37.5004822263,37.6004215713,37.350394533,37.4576000282,67006764,0.0,1.0
AAPL,2017-10-27 00:00:00+00:00,163.05,163.6,158.7,159.29,43904150,38.844124433,38.9751533716,37.8078046459,37.9483629619,175616600,0.0,1.0
AAPL,2017-10-30 00:00:00+00:00,166.72,168.07,163.72,163.89,43923292,39.7184448051,40.0400612908,39.0037415037,39.0442413574,175693168,0.0,1.0
AAPL,2017-10-31 00:00:00+00:00,169.04,169.6499,166.94,167.9,35474672,40.2711486916,40.4164478727,39.7708563806,39.999561437,141898688,0.0,1.0
AAPL,2017-11-01 00:00:00+00:00,166.89,169.94,165.61,169.87,33100847,39.7589446589,40.485559682,39.4540045836,40.4688832716,132403388,0.0,1.0
AAPL,2017-11-02 00:00:00+00:00,168.11,168.5,165.28,167.64,32710040,40.0495906681,40.1425020973,39.3753872204,39.9376204842,130840160,0.0,1.0
AAPL,2017-11-03 00:00:00+00:00,172.5,174.26,171.12,174.0,58683826,41.0954398326,41.5147324361,40.7666763139,41.4527914833,234735304,0.0,1.0
AAPL,2017-11-06 00:00:00+00:00,174.25,174.99,171.72,172.365,34242566,41.5123500917,41.6886435727,40.9096169742,41.063278184,136970264,0.0,1.0
AAPL,2017-11-07 00:00:00+00:00,174.81,175.25,173.6,173.91,23910914,41.6457613747,41.7505845255,41.3574977097,41.4313503842,95643656,0.0,1.0
AAPL,2017-11-08 00:00:00+00:00,176.24,176.24,174.33,174.66,23907639,41.986436615,41.986436615,41.5314088464,41.6100262096,95630556,0.0,1.0
AAPL,2017-11-09 00:00:00+00:00,175.88,176.095,173.14,175.11,28636531,41.9006722188,41.9518926221,41.2479098702,41.7172317048,114546124,0.0,1.0
AAPL,2017-11-10 00:00:00+00:00,174.67,175.38,174.27,175.11,25061183,41.7624962472,41.9322527729,41.666858768,41.8676974744,100244732,0.63,1.0
AAPL,2017-11-13 00:00:00+00:00,173.97,174.5,173.4,173.5,16828025,41.5951306586,41.7218503185,41.4588472506,41.4827566204,67312100,0.0,1.0
AAPL,2017-11-14 00:00:00+00:00,171.34,173.48,171.18,173.04,23588451,40.9663142325,41.4779747465,40.9280592409,41.3727735193,94353804,0.0,1.0
AAPL,2017-11-15 00:00:00+00:00,169.08,170.3197,168.38,169.97,28702351,40.4259624748,40.7223669324,40.2585968862,40.6387558662,114809404,0.0,1.0
AAPL,2017-11-16 00:00:00+00:00,171.1,171.87,170.3,171.18,23497326,40.908931745,41.0930338925,40.7176567865,40.9280592409,93989304,0.0,1.0
AAPL,2017-11-17 00:00:00+00:00,170.15,171.39,169.64,171.04,21665811,40.6817927318,40.9782689175,40.5598549458,40.8945861231,86663244,0.0,1.0
AAPL,2017-11-20 00:00:00+00:00,169.98,170.56,169.56,170.29,15974387,40.6411468031,40.779821148,40.5407274499,40.7152658495,63897548,0.0,1.0
AAPL,2017-11-21 00:00:00+00:00,173.14,173.7,170.78,170.78,24875471,41.3966828891,41.5305753601,40.8324217616,40.8324217616,99501884,0.0,1.0
AAPL,2017-11-22 00:00:00+00:00,174.96,175.0,173.05,173.36,24997274,41.8318334197,41.8413971676,41.3751644563,41.4492835027,99989096,0.0,1.0
AAPL,2017-11-24 00:00:00+00:00,174.97,175.5,174.6459,175.1,14026519,41.8342243567,41.9609440166,41.7567340891,41.8653065374,56106076,0.0,1.0
AAPL,2017-11-27 00:00:00+00:00,174.09,175.08,173.34,175.05,20536313,41.6238219023,41.8605246634,41.4445016288,41.8533518525,82145252,0.0,1.0
AAPL,2017-11-28 00:00:00+00:00,173.07,174.87,171.86,174.3,25468442,41.3799463303,41.8103149868,41.0906429556,41.6740315789,101873768,0.0,1.0
AAPL,2017-11-29 00:00:00+00:00,169.48,172.92,167.16,172.63,40788324,40.5215999541,41.3440822755,39.9669025745,41.2747451031,163153296,0.0,1.0
AAPL,2017-11-30 00:00:00+00:00,171.85,172.14,168.44,170.43,40172368,41.0882520186,41.157589191,40.2729425081,40.7487389673,160689472,0.0,1.0
AAPL,2017-12-01 00:00:00+00:00,171.05,171.67,168.5,169.95,39590080,40.8969770601,41.0452151529,40.2872881299,40.6339739922,158360320,0.0,1.0
AAPL,2017-12-04 00:00:00+00:00,169.8,172.62,169.63,172.48,32115052,40.5981099375,41.2723541661,40.5574640088,41.2388810484,128460208,0.0,1.0
AAPL,2017-12-05 00:00:00+00:00,169.64,171.52,168.4,169.06,27008428,40.5598549458,41.0093510982,40.2633787601,40.4211806009,108033712,0.0,1.0
AAPL,2017-12-06 00:00:00+00:00,169.01,170.2047,166.46,167.5,28224357,40.409225916,40.6948711571,39.7995369858,40.0481944318,112897428,0.0,1.0
AAPL,2017-12-07 00:00:00+00:00,169.32,170.44,168.91,169.03,24469613,40.4833449624,40.7511299043,40.3853165462,40.4140077899,97878452,0.0,1.0
AAPL,2017-12-08 00:00:00+00:00,169.37,171.0,168.82,170.49,23096872,40.4952996473,40.8850223752,40.3637981133,40.7630845892,92387488,0.0,1.0
AAPL,2017-12-11 00:00:00+00:00,172.67,172.89,168.79,169.2,33092051,41.284308851,41.3369094646,40.3566253024,40.4546537186,132368204,0.0,1.0
AAPL,2017-12-12 00:00:00+00:00,171.7,172.39,171.461,172.15,18945457,41.0523879639,41.2173626156,40.99524457,41.159980128,75781828,0.0,1.0
AAPL,2017-12-13 00:00:00+00:00,172.27,173.54,172.0,172.5,23142242,41.1886713718,41.4923203684,41.1241160733,41.2436629223,92568968,0.0,1.0
AAPL,2017-12-14 00:00:00+00:00,172.22,173.13,171.65,172.4,20219307,41.1767166869,41.3942919521,41.040433279,41.2197535525,80877228,0.0,1.0
AAPL,2017-12-15 00:00:00+00:00,173.97,174.17,172.46,173.63,37054632,41.5951306586,41.6429493982,41.2340991744,41.5138388012,148218528,0.0,1.0
AAPL,2017-12-18 00:00:00+00:00,176.42,177.2,174.86,174.88,28831533,42.1809102189,42.3674033034,41.8079240499,41.8127059238,115326132,0.0,1.0
AAPL,2017-12-19 00:00:00+00:00,174.54,175.39,174.09,175.03,27078872,41.7314140665,41.9346437099,41.6238219023,41.8485699785,108315488,0.0,1.0
AAPL,2017-12-20 00:00:00+00:00,174.35,175.42,173.25,174.87,23000392,41.6859862638,41.9418165208,41.4229831959,41.8103149868,92001568,0.0,1.0
AAPL,2017-12-21 00:00:00+00:00,175.01,176.02,174.1,174.17,20356826,41.8437881046,42.0852727397,41.6262128393,41.6429493982,81427304,0.0,1.0
AAPL,2017-12-22 00:00:00+00:00,175.01,175.42,174.5,174.68,16052615,41.8437881046,41.9418165208,41.7218503185,41.7648871842,64210460,0.0,1.0
AAPL,2017-12-26 00:00:00+00:00,170.57,171.47,169.68,170.8,32968167,40.782212085,40.9973964133,40.5694186937,40.8372036356,131872668,0.0,1.0
AAPL,2017-12-27 00:00:00+00:00,170.6,170.78,169.71,170.1,21672062,40.789384896,40.8324217616,40.5765915046,40.6698380469,86688248,0.0,1.0
AAPL,2017-12-28 00:00:00+00:00,171.08,171.85,170.48,171.0,15997739,40.904149871,41.0882520186,40.7606936522,40.8850223752,63990956,0.0,1.0
AAPL,2017-12-29 00:00:00+00:00,169.23,170.59,169.22,170.52,25643711,40.4618265296,40.786993959,40.4594355926,40.7702574001,102574844,0.0,1.0
AAPL,2018-01-02 00:00:00+00:00,172.26,172.3,169.26,170.16,25048048,41.1862804348,41.1958441827,40.4689993405,40.6841836688,100192192,0.0,1.0
AAPL,2018-01-03 00:00:00+00:00,172.23,174.55,171.96,172.53,28819653,41.1791076239,41.7338050035,41.1145523254,41.2508357333,115278612,0.0,1.0
AAPL,2018-01-04 00:00:00+00:00,173.03,173.47,172.08,172.54,22211345,41.3703825823,41.4755838095,41.1432435691,41.2532266703,88845380,0.0,1.0
AAPL,2018-01-05 00:00:00+00:00,175.0,175.37,173.05,173.44,23016177,41.8413971676,41.9298618359,41.3751644563,41.4684109986,92064708,0.0,1.0
AAPL,2018-01-08 00:00:00+00:00,174.35,175.61,173.93,174.35,20134092,41.6859862638,41.9872443234,41.5855669106,41.6859862638,80536368,0.0,1.0
AAPL,2018-01-09 00:00:00+00:00,174.33,175.06,173.41,174.55,21262614,41.6812043899,41.8557427895,41.4612381876,41.7338050035,85050456,0.0,1.0
AAPL,2018-01-10 00:00:00+00:00,174.29,174.3,173.0,173.16,23589129,41.6716406419,41.6740315789,41.3632097714,41.4014647631,94356516,0.0,1.0
AAPL,2018-01-11 00:00:00+00:00,175.28,175.49,174.49,174.59,17523256,41.9083434031,41.9585530797,41.7194593816,41.7433687514,70093024,0.0,1.0
AAPL,2018-01-12 00:00:00+00:00,177.09,177.36,175.65,176.18,25039531,42.3411029966,42.4056582951,41.9968080714,42.1235277314,100158124,0.0,1.0
AAPL,2018-01-16 00:00:00+00:00,176.19,179.39,176.14,177.9,29159005,42.1259186683,42.8910185023,42.1139639834,42.5347688921,116636020,0.0,1.0
AAPL,2018-01-17 00:00:00+00:00,179.1,179.25,175.07,176.15,32752734,42.8216813298,42.8575453845,41.8581337265,42.1163549204,131010936,0.0,1.0
AAPL,2018-01-18 00:00:00+00:00,179.26,180.1,178.25,179.37,30234512,42.8599363215,43.0607750279,42.6184516864,42.8862366283,120938048,0.0,1.0
AAPL,2018-01-19 00:00:00+00:00,178.46,179.58,177.41,178.61,30827809,42.668661363,42.9364463049,42.41761298,42.7045254177,123311236,0.0,1.0
AAPL,2018-01-22 00:00:00+00:00,177.0,177.78,176.6,177.3,26023683,42.3195845638,42.5060776483,42.2239470846,42.3913126732,104094732,0.0,1.0
AAPL,2018-01-23 00:00:00+00:00,177.04,179.44,176.82,177.3,31702531,42.3291483117,42.9029731872,42.2765476981,42.3913126732,126810124,0.0,1.0
AAPL,2018-01-24 00:00:00+00:00,174.22,177.3,173.2,177.25,50562257,41.6549040831,42.3913126732,41.411028511,42.3793579883,202249028,0.0,1.0
AAPL,2018-01-25 00:00:00+00:00,171.11,174.95,170.53,174.51,39661804,40.911322682,41.8294424827,40.7726483371,41.7242412555,158647216,0.0,1.0
AAPL,2018-01-26 00:00:00+00:00,171.51,172.0,170.06,172.0,37121805,41.0069601612,41.1241160733,40.660274299,41.1241160733,148487220,0.0,1.0
AAPL,2018-01-29 00:00:00+00:00,167.96,170.16,167.07,170.16,48434424,40.158177533,40.6841836688,39.9453841417,40.6841836688,193737696,0.0,1.0
AAPL,2018-01-30 00:00:00+00:00,166.97,167.37,164.7,165.53,45137026,39.9214747718,40.0171122511,39.3787320772,39.5771798466,180548104,0.0,1.0
AAPL,2018-01-31 00:00:00+00:00,167.43,168.44,166.5,166.87,30984099,40.031457873,40.2729425081,39.8091007337,39.897565402,123936396,0.0,1.0
AAPL,2018-02-01 00:00:00+00:00,167.78,168.62,166.76,167.17,38099665,40.1151406673,40.3159793737,39.8712650952,39.9692935115,152398660,0.0,1.0
AAPL,2018-02-02 00:00:00+00:00,160.5,166.8,160.1,166.0,85436075,38.3745385451,39.8808288432,38.2789010659,39.6895538847,341744300,0.0,1.0
AAPL,2018-02-05 00:00:00+00:00,156.49,163.88,156.0,159.1,66090446,37.4157728158,39.1826752447,37.2986169037,38.0398073678,264361784,0.0,1.0
AAPL,2018-02-06 00:00:00+00:00,163.03,163.72,154.0,154.83,66625484,38.9794456013,39.144420253,36.8204295075,37.0188772769,266501936,0.0,1.0
AAPL,2018-02-07 00:00:00+00:00,159.54,163.4,159.07,163.09,50852130,38.145008595,39.0679102696,38.0326345569,38.9937912232,203408520,0.0,1.0
AAPL,2018-02-08 00:00:00+00:00,155.15,161.0,155.03,160.29,49594129,37.0953872603,38.4940853942,37.0666960165,38.3243288685,198376516,0.0,1.0
AAPL,2018-02-09 00:00:00+00:00,156.41,157.89,150.24,157.07,66723743,37.5472743497,37.9025583216,36.0661242779,37.7057117966,266894972,0.63,1.0
AAPL,2018-02-12 00:00:00+00:00,162.71,163.89,157.51,158.5,60560145,39.0596317975,39.342898748,37.8113367612,38.0489929316,242240580,0.0,1.0
AAPL,2018-02-13 00:00:00+00:00,164.34,164.75,161.65,161.95,32104756,39.45092428,39.5493475425,38.8051716555,38.8771886768,128419024,0.0,1.0
AAPL,2018-02-14 00:00:00+00:00,167.37,167.54,162.88,163.04,39669178,40.1782961953,40.2191058407,39.1004414429,39.1388505209,158676712,0.0,1.0
AAPL,2018-02-15 00:00:00+00:00,172.99,173.09,169.0,169.79,50609595,41.5274150614,41.5514207352,40.5695886778,40.7592335007,202438380,0.0,1.0
AAPL,2018-02-16 00:00:00+00:00,172.43,174.82,171.77,172.36,39638793,41.3929832883,41.9667188915,41.2345458414,41.3761793166,158555172,0.0,1.0
AAPL,2018-02-20 00:00:00+00:00,171.85,174.26,171.42,172.05,33531012,41.2537503804,41.8322871183,41.1505259832,41.3017617279,134124048,0.0,1.0
AAPL,2018-02-21 00:00:00+00:00,171.07,174.12,171.01,172.83,35833514,41.066506125,41.7986791751,41.0521027207,41.4890059834,143334056,0.0,1.0
AAPL,2018-02-22 00:00:00+00:00,172.5,173.95,171.71,171.8,30504116,41.4097872599,41.7578695296,41.2201424371,41.2417475435,122016464,0.0,1.0
AAPL,2018-02-23 00:00:00+00:00,175.5,175.65,173.54,173.67,33329232,42.1299574731,42.1659659838,41.6594462672,41.6906536431,133316928,0.0,1.0
AAPL,2018-02-26 00:00:00+00:00,178.97,179.39,176.21,176.35,36886432,42.9629543531,43.0637781829,42.3003977569,42.3340057002,147545728,0.0,1.0
AAPL,2018-02-27 00:00:00+00:00,178.39,180.48,178.16,179.1,38685165,42.8237214452,43.3254400271,42.7685083955,42.994161729,154740660,0.0,1.0
AAPL,2018-02-28 00:00:00+00:00,178.12,180.62,178.05,179.26,33604574,42.758906126,43.3590479704,42.7421021544,43.032570807,134418296,0.0,1.0
AAPL,2018-03-01 00:00:00+00:00,175.0,179.78,172.66,178.54,48801970,42.0099291043,43.1574003107,41.448196338,42.8597299559,195207880,0.0,1.0
AAPL,2018-03-02 00:00:00+00:00,176.21,176.3,172.45,172.8,38453950,42.3003977569,42.3220028633,41.397784423,41.4818042812,153815800,0.0,1.0
AAPL,2018-03-05 00:00:00+00:00,176.82,177.74,174.52,175.21,28401366,42.446832367,42.6676845657,41.8947018702,42.0603410192,113605464,0.0,1.0
AAPL,2018-03-06 00:00:00+00:00,176.67,178.25,176.13,177.91,23788506,42.4108238563,42.7901135019,42.2811932179,42.7084942111,95154024,0.0,1.0
AAPL,2018-03-07 00:00:00+00:00,175.03,175.85,174.27,174.94,31703462,42.0171308064,42.2139773314,41.8346876857,41.9955257,126813848,0.0,1.0
AAPL,2018-03-08 00:00:00+00:00,176.94,177.12,175.07,175.48,23163767,42.4756391755,42.5188493883,42.0267330759,42.1251563384,92655068,0.0,1.0
AAPL,2018-03-09 00:00:00+00:00,179.98,180.0,177.39,177.96,31385134,43.2054116582,43.210212793,42.5836647075,42.720497048,125540536,0.0,1.0
AAPL,2018-03-12 00:00:00+00:00,181.72,182.39,180.21,180.29,32055405,43.6231103819,43.7839483962,43.2606247079,43.2798292469,128221620,0.0,1.0
AAPL,2018-03-13 00:00:00+00:00,179.97,183.5,179.24,182.59,31168404,43.2030110908,44.0504113751,43.0277696723,43.8319597437,124673616,0.0,1.0
AAPL,2018-03-14 00:00:00+00:00,178.44,180.52,177.81,180.32,29075469,42.8357242821,43.3350422966,42.6844885373,43.287030949,116301876,0.0,1.0
AAPL,2018-03-15 00:00:00+00:00,178.65,180.24,178.07,178.5,22584565,42.886136197,43.26782641,42.7469032891,42.8501276864,90338260,0.0,1.0
AAPL,2018-03-16 00:00:00+00:00,178.02,179.12,177.62,178.65,36836456,42.7349004522,42.9989628638,42.6388777571,42.886136197,147345824,0.0,1.0
AAPL,2018-03-19 00:00:00+00:00,175.3,177.47,173.66,177.32,32804695,42.0819461256,42.6028692465,41.6882530757,42.5668607358,131218780,0.0,1.0
AAPL,2018-03-20 00:00:00+00:00,175.24,176.8,174.94,175.24,19314039,42.0675427213,42.4420312322,41.9955257,42.0675427213,77256156,0.0,1.0
AAPL,2018-03-21 00:00:00+00:00,171.27,175.09,171.26,175.04,35247358,41.1145174725,42.0315342107,41.1121169051,42.0195313738,140989432,0.0,1.0
AAPL,2018-03-22 00:00:00+00:00,168.85,172.68,168.6,170.0,41051076,40.5335801672,41.4529974727,40.4735659827,40.8096454156,164204304,0.0,1.0
AAPL,2018-03-23 00:00:00+00:00,164.94,169.92,164.94,168.39,40248954,39.5949583226,40.7904408766,39.5949583226,40.4231540678,160995816,0.0,1.0
AAPL,2018-03-26 00:00:00+00:00,172.77,173.1,166.44,168.07,36272617,41.4746025791,41.5538213026,39.9550434292,40.3463359117,145090468,0.0,1.0
AAPL,2018-03-27 00:00:00+00:00,168.34,175.15,166.92,173.68,38962839,40.4111512309,42.0459376149,40.0702706633,41.6930542105,155851356,0.0,1.0
AAPL,2018-03-28 00:00:00+00:00,166.48,170.02,165.19,167.25,41668545,39.9646456987,40.8144465503,39.6549725071,40.1494893868,166674180,0.0,1.0
AAPL,2018-03-29 00:00:00+00:00,167.78,171.75,166.9,167.81,38398505,40.2767194578,41.2297447066,40.0654695286,40.2839211599,153594020,0.0,1.0
AAPL,2018-04-02 00:00:00+00:00,166.68,168.94,164.47,166.64,37586791,40.0126570463,40.5551852736,39.4821316559,40.0030547768,150347164,0.0,1.0
AAPL,2018-04-03 00:00:00+00:00,168.39,168.75,164.88,167.64,30278046,40.4231540678,40.5095744934,39.5805549184,40.2431115145,121112184,0.0,1.0
AAPL,2018-04-04 00:00:00+00:00,171.61,172.01,164.77,164.88,34605489,41.1961367633,41.2921594584,39.5541486772,39.5805549184,138421956,0.0,1.0
AAPL,2018-04-05 00:00:00+00:00,172.8,174.23,172.08,172.58,26933197,41.4818042812,41.8250854162,41.3089634301,41.4289917989,107732788,0.0,1.0
AAPL,2018-04-06 00:00:00+00:00,168.38,172.48,168.2,170.97,35005290,40.4207535004,41.4049861252,40.3775432877,41.0425004512,140021160,0.0,1.0
AAPL,2018-04-09 00:00:00+00:00,170.05,173.09,169.85,169.88,29017718,40.8216482525,41.5514207352,40.7736369049,40.7808386071,116070872,0.0,1.0
AAPL,2018-04-10 00:00:00+00:00,173.25,174.0,171.53,173.0,28614241,41.5898298132,41.7698723665,41.1769322243,41.5298156288,114456964,0.0,1.0
AAPL,2018-04-11 00:00:00+00:00,172.44,173.92,171.7,172.23,22431640,41.3953838557,41.7506678275,41.2177418697,41.3449719407,89726560,0.0,1.0
AAPL,2018-04-12 00:00:00+00:00,174.14,175.0,173.04,173.41,22889285,41.8034803098,42.0099291043,41.5394178983,41.6282388913,91557140,0.0,1.0
AAPL,2018-04-13 00:00:00+00:00,174.73,175.84,173.85,174.78,25124255,41.9451137851,42.211576764,41.7338638559,41.957116622,100497020,0.0,1.0
AAPL,2018-04-16 00:00:00+00:00,175.82,176.19,174.83,175.03,21578420,42.2067756292,42.2955966222,41.9691194589,42.0171308064,86313680,0.0,1.0
AAPL,2018-04-17 00:00:00+00:00,178.24,178.94,176.41,176.49,26605442,42.7877129345,42.955752651,42.3484091045,42.3676136435,106421768,0.0,1.0
AAPL,2018-04-18 00:00:00+00:00,177.84,178.82,176.88,177.81,20754538,42.6916902395,42.9269458424,42.4612357712,42.6844885373,83018152,0.0,1.0
AAPL,2018-04-19 00:00:00+00:00,172.8,175.39,172.66,173.76,34808800,41.4818042812,42.103551232,41.448196338,41.7122587495,139235200,0.0,1.0
AAPL,2018-04-20 00:00:00+00:00,165.72,171.22,165.43,170.6,65491140,39.7822025781,41.1025146356,39.7125861241,40.9536794582,261964560,0.0,1.0
AAPL,2018-04-23 00:00:00+00:00,165.24,166.92,164.09,166.83,36515477,39.6669753439,40.0702706633,39.3909100955,40.0486655569,146061908,0.0,1.0
AAPL,2018-04-24 00:00:00+00:00,162.94,166.33,161.22,165.67,33692017,39.1148448471,39.9286371881,38.7019472582,39.7701997412,134768068,0.0,1.0
AAPL,2018-04-25 00:00:00+00:00,163.65,165.42,162.41,162.62,28382084,39.2852851309,39.7101855567,38.9876147761,39.0380266911,113528336,0.0,1.0
AAPL,2018-04-26 00:00:00+00:00,164.22,165.73,163.37,164.12,27963014,39.4221174715,39.7846031454,39.2180692444,39.3981117977,111852056,0.0,1.0
AAPL,2018-04-27 00:00:00+00:00,162.32,164.33,160.63,164.0,35655839,38.9660096697,39.4485237126,38.560313783,39.3693049891,142623356,0.0,1.0
AAPL,2018-04-30 00:00:00+00:00,165.26,167.26,161.84,162.13,42427424,39.6717764787,40.1518899542,38.8507824356,38.9203988896,169709696,0.0,1.0
AAPL,2018-05-01 00:00:00+00:00,169.1,169.2,165.27,166.41,53569376,40.5935943516,40.6176000254,39.6741770461,39.9478417271,214277504,0.0,1.0
AAPL,2018-05-02 00:00:00+00:00,176.57,177.75,173.8,175.23,66539371,42.3868181825,42.6700851331,41.721861019,42.065142154,266157484,0.0,1.0
AAPL,2018-05-03 00:00:00+00:00,176.89,177.5,174.44,175.88,34068180,42.4636363386,42.6100709486,41.8754973311,42.2211790335,136272720,0.0,1.0
AAPL,2018-05-04 00:00:00+00:00,183.83,184.25,178.17,178.25,56201317,44.1296300985,44.2304539284,42.7709089629,42.7901135019,224805268,0.0,1.0
AAPL,2018-05-07 00:00:00+00:00,185.16,187.67,184.75,185.18,42451423,44.4489055597,45.0514479714,44.3504822972,44.4537066945,169805692,0.0,1.0
AAPL,2018-05-08 00:00:00+00:00,186.05,186.22,183.67,184.99,28402777,44.6625560563,44.7033657017,44.0912210205,44.4080959143,113611108,0.0,1.0
AAPL,2018-05-09 00:00:00+00:00,187.36,187.4,185.22,186.55,23211241,44.9770303827,44.9866326522,44.463308964,44.7825844252,92844964,0.0,1.0
AAPL,2018-05-10 00:00:00+00:00,190.04,190.37,187.65,187.74,27989289,45.6203824399,45.6996011633,45.0466468367,45.0682519431,111957156,0.0,1.0
AAPL,2018-05-11 00:00:00+00:00,188.59,190.06,187.45,189.49,26212221,45.4475415887,45.8017909452,45.172817598,45.6644289498,104848884,0.73,1.0
AAPL,2018-05-14 00:00:00+00:00,188.15,189.53,187.86,189.01,20778772,45.3415077677,45.6740683881,45.2716218402,45.5487556905,83115088,0.0,1.0
AAPL,2018-05-15 00:00:00+00:00,186.44,187.07,185.1,186.78,23695159,44.9294217816,45.0812429344,44.6065005995,45.0113570069,94780636,0.0,1.0
AAPL,2018-05-16 00:00:00+00:00,188.18,188.46,186.0,186.07,19183064,45.3487373464,45.4162134143,44.8233879606,44.8402569776,76732256,0.0,1.0
AAPL,2018-05-17 00:00:00+00:00,186.99,188.91,186.36,188.0,17294029,45.0619640578,45.5246570949,44.9101429051,45.3053598742,69176116,0.0,1.0
AAPL,2018-05-18 00:00:00+00:00,186.31,187.81,186.13,187.19,18297728,44.8980936072,45.2595725424,44.854716135,45.1101612492,73190912,0.0,1.0
AAPL,2018-05-21 00:00:00+00:00,187.63,189.27,186.91,188.0,18400787,45.2161950702,45.6114120393,45.0426851813,45.3053598742,73603148,0.0,1.0
AAPL,2018-05-22 00:00:00+00:00,187.16,188.88,186.78,188.38,15240704,45.1029316705,45.5174275162,45.0113570069,45.3969345378,60962816,0.0,1.0
AAPL,2018-05-23 00:00:00+00:00,188.36,188.5,185.76,186.35,20058415,45.3921148186,45.4258528526,44.765551331,44.9077330455,80233660,0.0,1.0
AAPL,2018-05-24 00:00:00+00:00,188.15,188.84,186.21,188.77,23233975,45.3415077677,45.5077880779,44.8739950116,45.4909190609,92935900,0.0,1.0
AAPL,2018-05-25 00:00:00+00:00,188.58,189.65,187.65,188.23,17460963,45.4451317291,45.7029867029,45.2210147893,45.3607866443,69843852,0.0,1.0
AAPL,2018-05-29 00:00:00+00:00,187.9,188.75,186.87,187.6,22514075,45.2812612785,45.4860993418,45.033045743,45.2089654915,90056300,0.0,1.0
AAPL,2018-05-30 00:00:00+00:00,187.5,188.0,186.78,187.72,18690547,45.1848668958,45.3053598742,45.0113570069,45.2378838063,74762188,0.0,1.0
AAPL,2018-05-31 00:00:00+00:00,186.87,188.23,186.14,187.22,27482793,45.033045743,45.3607866443,44.8571259946,45.1173908279,109931172,0.0,1.0
AAPL,2018-06-01 00:00:00+00:00,190.24,190.26,187.75,187.99,23442510,45.8451684174,45.8499881365,45.245113385,45.3029500146,93770040,0.0,1.0
AAPL,2018-06-04 00:00:00+00:00,191.83,193.42,191.35,191.64,26266174,46.2283360887,46.6115037599,46.1126628294,46.1825487569,105064696,0.0,1.0
AAPL,2018-06-05 00:00:00+00:00,193.31,193.94,192.36,193.07,21565963,46.5849953047,46.7368164575,46.3560586457,46.5271586751,86263852,0.0,1.0
AAPL,2018-06-06 00:00:00+00:00,193.98,194.08,191.92,193.63,20933619,46.7464558957,46.7705544914,46.2500248248,46.6621108109,83734476,0.0,1.0
AAPL,2018-06-07 00:00:00+00:00,193.46,194.2,192.34,194.14,21347180,46.6211431982,46.7994728062,46.3512389266,46.7850136488,85388720,0.0,1.0
AAPL,2018-06-08 00:00:00+00:00,191.7,192.0,189.77,191.17,26656799,46.1970079143,46.2693037013,45.7319050177,46.0692853572,106627196,0.0,1.0
